IncumplimientoPago,UsoCreditoDisponible,EdadCliente,Retrasos30_59Dias,PorcentajeDeDeuda,IngresoMensual,LineasCreditoActivas,Retrasos90DiasOMas,PrestamosInmobiliarios,Retrasos60_89Dias,CantidadDependientes
0,0.77252847,49,0,0.446017446,13985.0,15,0,1,0,0.0
1,0.720607559,46,0,1.267664739,8816.0,21,0,9,0,2.0
1,0.366257545,51,1,0.701504611,6180.0,14,0,2,0,0.0
0,0.9999999,67,0,0.317820909,4533.0,3,0,1,0,0.0
1,0.943823289,42,2,0.065586883,5000.0,4,1,0,3,3.0
1,0.084280242,76,0,397.0,,3,1,0,0,0.0
1,0.9999999,41,0,0.001713796,3500.0,4,0,0,1,0.0
1,0.168376122,59,0,0.292489105,3900.0,9,0,1,0,0.0
0,0.110177546,56,0,1.273612207,3800.0,15,0,3,0,0.0
1,0.169100692,62,2,0.127023223,11367.0,6,1,1,4,0.0
1,1.362047441,31,2,0.619764398,4583.0,7,2,2,1,3.0
0,0.9999999,50,0,0.016463297,5162.0,1,0,0,0,2.0
1,0.815673731,50,2,29.61288531,3600.0,16,0,0,0,0.0
0,0.033467067,68,0,1014.0,,3,0,1,0,
1,0.9999999,35,0,0.065366829,8000.0,3,0,0,1,5.0
1,0.9999999,30,1,0.042263122,4400.0,3,1,0,0,1.0
1,0.776743229,50,0,0.795702874,10890.0,17,0,4,0,0.0
1,0.915197313,32,2,0.642622352,5475.0,10,0,2,0,2.0
0,0.350259896,62,0,0.006498375,4000.0,1,0,0,0,2.0
1,0.9999999,32,0,0.026263165,7500.0,3,1,0,0,0.0
0,0.011616527,49,0,0.42378104,11033.0,21,0,5,0,0.0
1,0.9999999,47,2,6466.0,,8,0,2,1,2.0
1,0.239164591,61,1,10229.0,,20,0,5,1,0.0
0,0.0,35,0,0.243718839,10228.0,4,0,1,0,3.0
1,0.015321403,37,2,0.23371006,7166.0,16,0,2,0,0.0
0,0.794734297,73,1,0.215875371,4043.0,10,0,0,0,0.0
0,0.02089484,78,0,0.518370407,4000.0,9,0,3,0,1.0
1,1.976744186,46,1,0.116823765,3500.0,2,2,0,0,0.0
1,0.486183794,49,2,0.296351824,2000.0,7,0,0,1,0.0
0,0.098840412,84,0,0.431901519,3817.0,10,0,1,0,0.0
0,0.134127256,40,0,0.29468896,8133.0,10,0,1,0,3.0
0,0.104966516,67,0,0.349221863,13300.0,8,0,3,0,1.0
0,0.634536546,53,1,4985.0,0.0,5,0,2,0,3.0
0,0.051198293,73,0,0.497925311,2650.0,6,0,3,0,0.0
1,0.742171885,43,2,0.285994764,4583.0,5,0,1,0,1.0
0,0.044962531,36,0,0.091984669,6000.0,2,0,0,0,0.0
0,0.701808089,37,0,0.616345914,4000.0,7,0,1,0,1.0
0,0.013449664,51,0,0.118347772,12927.0,3,0,1,0,0.0
1,0.06782785,52,0,0.269722814,1875.0,5,0,2,0,0.0
1,0.124760567,28,0,0.841541756,1400.0,6,0,0,0,0.0
1,1.025179856,34,0,1.576905728,6650.0,6,5,1,1,0.0
0,0.094550094,71,0,68.0,,2,0,1,0,0.0
1,0.9999999,50,1,0.073769581,9000.0,3,1,0,1,0.0
0,0.9999999,69,0,0.0,,1,1,0,0,0.0
0,0.060048499,54,0,0.290568979,6414.0,7,0,1,0,0.0
0,0.001383604,35,0,0.094758065,7935.0,5,0,0,0,3.0
0,0.001369825,50,0,1519.0,,3,0,1,0,1.0
1,0.116499752,65,1,0.176821821,7368.0,11,0,2,0,0.0
1,0.846307385,47,0,0.192935688,3000.0,3,0,0,0,0.0
0,0.416664358,46,0,0.660667866,5000.0,9,0,1,0,1.0
0,0.9999999,75,0,0.0,4000.0,1,0,0,0,0.0
0,0.413548981,37,0,1.08687305,4166.0,17,0,2,0,2.0
1,0.978556747,42,0,0.214506453,5500.0,7,0,0,0,3.0
0,0.029724257,55,0,5483.0,,12,0,3,0,0.0
0,0.873376373,45,0,6564.0,,9,0,2,0,0.0
1,0.9999999,33,0,0.222001701,3526.0,10,0,0,1,2.0
0,0.222453399,56,0,245.0,,5,0,0,0,0.0
1,0.302486962,48,0,0.310083123,8300.0,9,0,2,0,1.0
1,0.0,30,1,0.988754686,2400.0,5,1,1,2,0.0
0,0.009243117,38,1,0.001454281,5500.0,6,0,0,0,0.0
1,0.011775495,66,0,0.121944855,11496.0,15,0,2,0,1.0
0,0.024151456,80,0,0.988125,4799.0,10,0,2,0,0.0
1,0.954523464,55,0,0.151988309,13000.0,6,1,0,0,1.0
0,0.141630428,49,0,0.310434491,11921.0,11,0,3,0,1.0
0,0.557515279,70,0,0.320534796,2916.0,7,0,1,0,0.0
1,1.007768111,39,2,0.549801308,7800.0,20,0,2,1,1.0
1,1.205801646,61,3,0.178360883,8650.0,12,0,1,0,1.0
0,0.402876812,48,1,0.351909523,6100.0,10,0,2,0,1.0
1,1.0,48,0,0.628058104,2615.0,9,0,0,0,0.0
1,0.627355687,54,3,0.684909839,3160.0,11,0,1,1,0.0
1,0.9999999,23,0,0.301698302,1000.0,1,0,0,0,0.0
1,0.68797954,45,0,2425.0,,6,0,1,0,0.0
0,0.57711687,55,0,0.323486683,8259.0,17,0,1,0,1.0
0,0.00118527,62,0,0.23651572,10400.0,7,0,1,0,1.0
1,0.9999999,36,0,0.20383693,1250.0,1,0,0,0,0.0
0,0.197340133,51,0,0.361238702,6748.0,3,0,1,0,0.0
0,0.05211396,48,0,1.033938978,2916.0,18,0,3,0,0.0
1,0.0,36,0,0.620919387,1500.0,8,0,1,0,1.0
0,0.335463691,75,0,0.499933342,7500.0,25,0,2,0,1.0
1,1.054908486,41,2,0.340797086,9333.0,6,1,1,1,3.0
0,0.005852865,45,0,0.135733033,8000.0,11,0,1,0,0.0
1,0.9999999,55,1,0.268896015,2182.0,2,1,0,1,0.0
0,0.014562236,64,0,34.0,,7,0,0,0,0.0
0,0.0,62,0,0.262354096,9166.0,9,0,1,0,0.0
1,0.840638276,58,1,0.775048902,4600.0,12,0,2,0,3.0
0,0.0,75,0,0.143215241,5983.0,3,0,1,0,0.0
1,0.9999999,27,2,0.452031483,4700.0,9,0,0,0,0.0
1,0.470915576,65,0,0.406090707,7650.0,14,0,1,0,1.0
1,0.319413594,26,1,0.006997667,3000.0,2,0,0,0,0.0
1,1.163210807,60,2,0.239082785,5930.0,8,1,1,1,0.0
1,0.9999999,31,0,0.106723319,4000.0,5,0,0,3,0.0
0,0.129863872,31,0,0.48953452,3200.0,9,0,0,0,0.0
1,0.020070782,50,0,0.187762448,5000.0,9,0,1,0,1.0
1,0.9045677,49,2,2.158907165,3586.0,16,0,6,0,0.0
1,0.9999999,53,98,0.0,,0,98,0,98,0.0
1,0.449930234,45,4,0.58591873,9572.0,20,0,3,1,2.0
1,0.498985396,43,1,0.55786005,5158.0,14,0,1,0,3.0
0,0.054632151,56,0,154.0,,17,0,0,0,0.0
0,0.0,85,0,0.0,3450.0,1,0,0,0,0.0
0,0.916943522,39,0,0.107831469,4200.0,3,0,0,0,1.0
0,0.302689827,43,1,0.471151843,4800.0,12,0,2,1,1.0
1,0.461634435,39,1,0.216198126,5975.0,10,0,0,0,1.0
1,0.49530094,54,0,0.136980431,7000.0,9,0,0,0,0.0
1,1.219939743,53,2,0.205824821,4600.0,8,0,1,4,0.0
1,0.9999999,40,1,3483.0,,7,1,3,0,
1,0.382022472,24,0,0.15855181,800.0,2,1,0,0,0.0
1,0.9999999,31,1,0.209244222,1600.0,3,1,0,0,0.0
1,1.219390305,58,2,0.28101945,8945.0,7,2,1,0,0.0
1,0.91160442,59,3,0.775678338,11166.0,7,5,1,2,0.0
0,0.006528791,82,0,7.0,,6,0,0,0,0.0
1,1.112273147,49,1,0.331390508,1200.0,4,0,0,0,2.0
0,0.042290263,88,0,0.017614854,4200.0,11,0,0,0,1.0
0,0.9999999,38,0,0.144834658,3900.0,1,0,0,0,3.0
1,0.9999999,52,0,4.0,,1,2,0,0,0.0
0,0.944449382,41,0,0.672443674,7500.0,6,0,2,0,2.0
1,0.722336686,34,0,0.419989367,3761.0,4,1,1,1,3.0
1,0.9999999,51,0,1076.0,,1,1,0,1,0.0
0,0.662456251,39,0,0.404199921,17666.0,9,0,3,0,1.0
1,0.788873039,40,0,0.214865709,1600.0,4,0,0,0,2.0
0,0.241536923,37,0,0.249695196,4100.0,7,0,1,1,2.0
1,0.727565449,47,0,0.469740027,9500.0,9,0,2,1,0.0
1,0.123268105,53,1,0.366530914,2700.0,7,2,1,2,2.0
1,0.9999999,43,1,0.091152815,1864.0,1,0,0,0,0.0
0,0.0,43,1,0.389115911,15416.0,6,0,2,0,0.0
0,1.009822838,42,1,0.537126326,3110.0,13,0,0,0,2.0
1,0.356022596,67,1,1.523252135,3160.0,9,0,3,0,0.0
1,0.880353274,33,1,0.477926473,6500.0,9,0,2,0,1.0
0,0.002283264,66,0,0.004470479,6486.0,12,0,0,0,0.0
0,0.400068964,41,0,0.762833984,3330.0,9,0,1,0,0.0
1,0.021462046,38,1,2501.0,,18,0,3,0,0.0
1,0.819045239,53,0,0.199931295,2910.0,4,0,0,0,1.0
1,0.350222775,62,4,0.558555181,8000.0,21,3,2,0,0.0
1,0.9999999,27,0,0.049937578,800.0,2,0,0,0,2.0
1,0.637932849,29,2,0.492922565,1200.0,13,0,0,1,0.0
0,0.04631939,37,1,503.0,,8,0,0,0,0.0
0,0.509147949,46,0,0.455568054,8000.0,14,0,2,0,2.0
1,0.9999999,48,0,0.166604961,2700.0,4,7,0,0,1.0
1,0.187146271,36,3,2.552086868,2946.0,7,0,3,0,1.0
0,0.610567515,49,0,0.781292985,2180.0,5,0,1,0,0.0
0,0.0,41,0,0.310335782,7623.0,7,0,2,0,2.0
1,0.9999999,61,0,0.128990648,3100.0,2,1,0,1,0.0
0,0.9999999,31,0,0.085143054,2900.0,2,0,0,0,1.0
0,0.167445814,31,0,0.35637149,12500.0,15,0,2,0,0.0
1,0.982514571,39,4,0.071997382,9166.0,6,1,0,1,2.0
1,0.377623144,44,1,0.185881219,8300.0,5,0,1,0,2.0
1,1.002104709,42,2,0.747261346,3833.0,8,0,1,1,2.0
0,0.002931274,62,0,5.0,,10,0,0,0,0.0
1,0.899950003,44,1,0.396804723,11516.0,9,0,2,0,4.0
0,0.306948842,41,0,0.439170722,15000.0,14,0,2,0,4.0
0,0.433120529,58,0,0.02480898,10600.0,4,0,0,0,0.0
0,0.0,40,0,0.5306845,5083.0,8,0,2,0,2.0
1,0.309373254,54,1,4369.0,,16,0,2,0,0.0
0,0.11026866,56,1,0.088007214,5544.0,7,0,0,0,2.0
0,0.022180474,58,0,0.142871732,19583.0,10,0,0,0,0.0
1,0.167128745,48,0,2104.0,,9,0,1,0,0.0
1,0.976540123,48,0,0.624673127,6500.0,13,0,1,1,2.0
0,0.317346638,54,1,0.291574181,11262.0,13,0,1,0,1.0
0,0.551535421,46,0,0.04446263,10997.0,3,0,0,0,2.0
0,0.176309248,47,0,0.072255078,35000.0,11,0,1,0,1.0
0,0.880013332,62,0,0.138469039,2050.0,8,0,0,0,0.0
1,0.669538992,26,1,0.11553416,5400.0,11,0,0,1,1.0
0,0.147964852,85,0,0.028835063,2600.0,4,0,0,0,0.0
1,0.067623309,70,2,0.588609512,3300.0,5,0,1,0,6.0
0,0.165592425,43,0,0.391256158,8119.0,8,0,1,0,1.0
1,0.9999999,73,2,536.0,,3,2,0,0,0.0
1,0.799712358,51,0,0.287638669,3785.0,10,1,0,1,0.0
0,0.057464775,53,0,1592.0,0.0,15,0,1,0,0.0
1,0.418990912,62,0,1.612903226,2200.0,18,1,0,0,0.0
0,0.488134081,33,0,0.606478704,5000.0,7,0,1,0,2.0
1,0.036942263,43,0,0.719173799,55966.0,41,0,29,0,0.0
0,0.338388473,42,0,3952.0,0.0,16,0,2,0,1.0
1,0.9711511,34,5,0.505555556,4139.0,9,2,0,3,1.0
1,0.030603939,42,0,0.436569651,4500.0,15,1,2,0,0.0
0,0.040639276,62,0,0.243894335,6018.0,8,0,2,0,0.0
0,0.067564622,68,0,46.0,,5,0,0,0,0.0
1,0.9999999,43,0,509.0,,4,0,0,0,4.0
1,0.0,30,0,1.167455061,1056.0,4,0,0,0,1.0
1,0.9999999,40,4,0.236705318,2500.0,6,0,0,1,2.0
1,0.7012613,53,1,8464.0,,15,0,5,0,0.0
0,0.001607254,62,0,2623.0,,10,0,2,0,3.0
0,0.807498866,51,0,0.171441428,20000.0,8,0,0,0,1.0
1,1.006662225,38,2,0.363454618,2500.0,6,0,0,0,0.0
0,0.0,24,0,0.24750119,2100.0,6,0,0,0,0.0
1,0.012715073,52,0,0.145931718,12916.0,12,0,2,1,0.0
1,0.983078225,42,0,0.884470118,4500.0,17,0,2,0,2.0
0,0.104145755,63,0,0.331337325,500.0,10,0,0,0,0.0
0,0.621400686,44,1,0.59490085,6000.0,11,0,1,0,0.0
0,0.325415101,37,2,0.014550746,5497.0,2,0,0,0,2.0
1,0.59703925,42,0,0.463107379,5000.0,11,0,1,0,0.0
1,0.925278117,56,0,4546.0,,23,0,2,0,0.0
1,0.94363921,61,2,1.448937629,1458.0,15,0,2,0,3.0
1,1.004856796,39,1,0.448353777,3097.0,7,0,0,0,0.0
1,0.026069485,70,0,2673.0,,11,0,2,0,0.0
0,0.373565661,78,0,0.171856978,2600.0,8,0,0,0,0.0
0,0.571214393,43,0,0.401554404,2701.0,3,0,1,0,0.0
0,0.051782016,53,0,0.009349955,2245.0,3,0,0,0,0.0
0,0.019376663,68,0,1277.0,,12,0,1,0,
0,0.038473009,78,0,65.0,,5,0,0,0,0.0
1,0.324884553,73,2,279.0,,6,0,0,0,0.0
0,0.166580937,34,0,0.453890984,8750.0,16,0,2,0,3.0
0,0.034432167,69,0,1317.0,,15,0,2,0,0.0
1,0.010702718,32,1,71.0,,3,0,0,0,0.0
1,0.9999999,34,2,0.249401523,4594.0,7,1,1,0,0.0
0,0.049839826,68,0,0.603109922,40000.0,17,0,9,0,0.0
1,0.813940009,67,0,1932.0,,12,0,3,0,0.0
0,0.037662482,31,0,0.015600624,640.0,2,0,0,0,0.0
0,0.233084167,65,1,1969.0,0.0,11,0,2,0,0.0
0,0.006825298,51,0,0.148077448,7333.0,7,0,1,0,0.0
1,1.00159968,42,1,0.083563748,3254.0,3,1,0,0,4.0
1,0.323280507,60,0,0.566333383,6700.0,9,0,2,0,1.0
1,0.29121458,31,0,0.617319787,6200.0,14,0,2,0,0.0
0,0.008824835,92,0,159.0,,7,0,1,0,
1,0.97084771,62,5,9914.0,,10,0,2,0,0.0
0,0.295405568,63,1,1575.0,,2,0,1,0,
0,0.010603218,50,0,0.196610883,9500.0,22,0,1,0,4.0
1,11.38522954,37,0,0.821642824,4333.0,9,0,3,1,0.0
0,0.0,58,0,0.53699178,4500.0,8,0,1,0,1.0
0,0.997002997,44,0,0.154711322,4000.0,5,0,0,0,1.0
0,0.116444331,77,0,991.0,,9,0,0,0,0.0
1,0.9999999,32,0,0.017050837,3166.0,1,0,0,0,0.0
0,0.865347798,46,0,4426.0,,8,0,2,0,2.0
1,1.016496243,48,2,3.274362819,666.0,4,0,1,0,3.0
0,1.471760797,63,1,0.18251928,3500.0,4,0,0,2,0.0
1,1.177911044,25,0,0.16713527,3200.0,5,0,0,0,2.0
0,0.866834875,29,2,4936.0,,10,0,4,0,
0,0.0,41,0,0.499564965,6895.0,15,0,2,0,0.0
1,0.026605891,45,0,0.083314819,4500.0,9,0,0,0,0.0
0,0.994615845,46,0,0.744879899,3954.0,10,0,2,0,3.0
1,0.517790621,62,1,0.48161885,9166.0,11,0,2,0,0.0
1,1.019492026,36,1,0.279520502,8925.0,4,1,1,1,0.0
1,0.589785164,67,0,0.647568288,1500.0,9,1,1,0,0.0
0,0.0,62,0,0.0,5644.0,1,0,0,0,0.0
0,0.993335555,51,0,0.295186194,1100.0,3,0,0,0,1.0
0,0.515089637,39,0,0.555444887,3011.0,16,0,1,0,1.0
1,0.9999999,47,2,0.130512408,5600.0,6,0,0,1,0.0
1,1.029362572,32,0,0.186052182,4100.0,5,6,0,0,3.0
0,0.0,68,0,0.0,,3,0,0,0,0.0
0,0.9999999,43,0,3.264147171,5000.0,3,0,0,0,3.0
0,0.048664605,54,0,0.549017548,9516.0,15,0,3,0,0.0
0,0.336656657,38,0,0.336523354,7000.0,9,0,1,0,0.0
1,0.426962656,48,1,0.593876913,3200.0,12,0,3,0,1.0
0,0.027032373,64,0,0.181138346,4813.0,7,0,1,0,0.0
1,0.9999999,55,3,0.581284496,3985.0,3,1,2,3,0.0
1,0.0,41,1,0.17487086,6581.0,9,0,1,1,0.0
1,1.018855796,56,0,3277.0,,8,0,1,0,0.0
1,0.707450804,54,2,2.35368755,1260.0,8,0,1,0,1.0
1,0.94723462,37,3,0.360655738,2500.0,5,2,0,3,0.0
0,0.172919276,49,1,0.091532396,2916.0,9,0,0,0,0.0
0,0.372144547,64,0,0.566980863,3500.0,14,0,1,0,0.0
1,0.898550725,46,2,0.738793937,3100.0,17,0,1,0,2.0
0,0.0,67,0,0.28616741,18600.0,15,0,3,0,0.0
1,0.073449802,71,1,0.127790714,7300.0,32,0,1,0,0.0
1,0.784245702,60,0,0.617184084,4573.0,10,0,1,0,0.0
1,0.9999999,64,0,0.004470939,2683.0,1,1,0,0,0.0
0,0.180945476,66,0,0.119792369,14833.0,3,0,1,0,3.0
1,0.429285357,25,0,0.20979021,1000.0,4,0,0,0,0.0
1,0.784053156,50,0,0.001413856,4950.0,2,3,0,0,0.0
1,0.9999999,31,0,0.084741728,4200.0,5,0,0,0,0.0
1,0.012438832,81,0,0.103589641,10000.0,14,0,0,1,0.0
1,1.137146795,35,5,0.14755758,3950.0,7,2,0,0,1.0
0,0.049276058,76,0,1536.0,,5,0,1,0,0.0
1,0.406969128,59,0,0.231402125,5833.0,10,0,1,0,0.0
0,0.610229013,63,0,3093.0,0.0,8,0,0,0,0.0
1,0.634920635,31,1,0.586592179,4116.0,14,0,3,0,0.0
0,0.60931311,42,3,0.515836149,4735.0,10,0,2,0,3.0
0,0.014768781,41,0,0.400999884,8600.0,7,0,2,0,2.0
1,0.0,86,0,21.0,,4,0,0,0,0.0
0,0.323751691,29,0,0.063899152,4600.0,4,0,0,0,0.0
0,0.996780645,50,0,0.279170861,21853.0,9,0,2,0,4.0
0,0.029405628,53,0,0.251687078,4000.0,14,0,1,0,1.0
1,1.066386723,46,3,0.115073788,5691.0,7,2,0,1,2.0
1,0.020689984,66,2,1669.0,,13,0,1,1,0.0
0,0.118921702,55,0,0.301448947,8833.0,8,0,2,0,0.0
1,0.544953916,45,0,0.406966321,7808.0,12,0,2,0,1.0
1,0.9999999,67,3,4.979695431,590.0,4,7,1,1,0.0
1,0.965961362,67,1,0.08926366,23480.0,6,0,1,0,0.0
0,0.014099295,48,0,0.523266679,5350.0,4,0,1,0,3.0
0,0.562812396,56,1,49.0,,5,0,0,0,
1,0.827172827,31,1,0.410986102,6043.0,5,1,1,2,2.0
0,0.0,33,0,0.508375819,5491.0,11,0,2,0,0.0
1,0.75864827,39,3,0.277222117,5298.0,5,6,0,1,2.0
1,0.556412454,44,0,0.347336066,2927.0,2,2,1,1,1.0
0,0.03179894,45,0,28.0,,2,0,0,0,0.0
1,0.882078614,26,0,0.029313791,1500.0,3,0,0,0,0.0
0,0.001321989,56,2,12.0,,10,0,0,0,
1,0.690052859,64,0,1.155267579,4166.0,13,0,4,0,0.0
1,0.657352022,52,1,3566.0,,7,0,3,0,0.0
0,0.263473054,23,0,0.112565445,1527.0,2,0,0,0,0.0
1,0.514925787,46,4,0.44699021,4800.0,9,0,1,1,2.0
1,0.694715791,60,1,0.357590582,6540.0,7,0,2,0,0.0
0,0.065630397,74,0,21.0,,2,0,0,0,
0,0.16298021,66,0,0.402865711,3000.0,7,0,2,0,1.0
1,0.682317682,41,0,0.238568588,3520.0,4,1,0,0,1.0
1,0.9999999,52,1,0.245290273,2600.0,2,0,1,0,2.0
1,0.509118382,45,0,0.408892671,9400.0,15,0,2,0,1.0
0,0.11336083,43,0,0.224516409,4600.0,2,0,1,0,2.0
0,0.091278398,35,0,0.034386246,2500.0,7,0,0,0,0.0
0,0.0,65,1,0.687156422,2000.0,9,0,1,0,0.0
0,0.004681412,78,0,9.0,,10,0,0,0,
1,0.984060721,45,0,0.353544072,9268.0,7,0,1,0,2.0
0,0.042866498,59,1,0.285130211,11250.0,8,0,1,0,1.0
1,0.9999999,50,0,0.111340206,3879.0,1,1,1,0,0.0
1,0.925390992,44,2,0.627946703,5853.0,15,0,3,0,2.0
0,0.014710953,50,0,1.025423729,6253.0,8,0,3,0,0.0
0,0.712657469,36,0,0.217106984,3822.0,8,0,0,0,0.0
1,0.708131157,51,3,2463.0,,7,1,2,0,1.0
1,0.410160911,39,0,0.550859885,7500.0,13,0,1,0,2.0
0,0.269246181,57,0,3492.0,,16,0,1,0,2.0
1,0.976007997,52,0,0.309815215,4166.0,4,0,0,0,0.0
1,0.9999999,71,4,1.042454122,3650.0,3,2,1,0,0.0
1,1.191404298,48,2,0.707421875,5119.0,9,1,2,6,1.0
1,0.26318282,50,1,0.512986221,8200.0,13,0,2,0,4.0
0,0.008564714,64,0,0.193606723,18800.0,17,0,2,0,1.0
1,0.060993901,31,0,0.070692579,7666.0,19,0,0,0,0.0
1,0.9999999,29,1,0.108844703,5833.0,1,1,0,0,0.0
0,0.845125729,58,0,1.581806065,3000.0,12,0,1,0,0.0
1,1.008420166,34,1,0.160349059,7333.0,5,0,0,0,1.0
0,0.109542714,42,1,0.451883592,5600.0,9,0,1,0,3.0
0,0.999672775,38,4,0.165106791,8333.0,5,1,0,0,3.0
1,0.775031449,43,1,7.822870852,2500.0,26,0,7,0,0.0
1,0.9999999,71,0,0.0,7300.0,0,0,0,0,0.0
0,0.074788031,71,0,0.043788672,2100.0,4,0,0,0,0.0
1,0.722664831,45,0,0.426030525,8320.0,7,0,2,0,2.0
1,0.786220687,35,1,0.374363188,6084.0,11,1,1,1,3.0
0,0.83261914,44,0,0.301488558,4500.0,5,0,2,0,0.0
0,0.215483871,72,0,0.27882899,2800.0,8,0,1,0,0.0
1,0.01975177,57,0,0.136,8249.0,10,0,1,0,3.0
0,0.413797689,62,0,0.344050563,10916.0,12,0,2,0,3.0
1,3383.0,31,0,0.096225944,4000.0,3,0,0,0,0.0
1,0.16339692,84,0,0.194801485,3500.0,20,0,1,0,0.0
0,0.215568862,24,0,3.0,0.0,1,0,0,0,0.0
0,0.66945704,38,1,0.327002477,3632.0,5,0,0,0,2.0
1,0.9999999,42,0,1096.0,,2,0,1,0,0.0
1,1.053682896,35,2,0.146816804,2308.0,8,0,0,0,1.0
0,0.698614484,47,0,0.199676201,5558.0,4,0,0,0,0.0
0,0.016078685,31,1,0.40758228,7200.0,12,0,2,0,0.0
1,1.022996167,36,0,0.359238955,3100.0,4,0,1,2,1.0
0,0.005975161,68,0,3225.0,,11,0,2,0,0.0
1,0.02669393,80,1,0.658170915,2000.0,10,1,1,2,0.0
0,0.695076328,57,1,0.386211104,4916.0,7,0,0,0,0.0
0,0.039250618,39,0,0.368753953,6323.0,7,0,2,0,2.0
0,0.0,61,0,0.0,6000.0,1,0,0,0,0.0
0,0.628603443,45,0,0.125763804,9000.0,10,0,0,0,1.0
0,0.009117922,71,0,0.288425047,1580.0,8,0,0,0,0.0
0,0.022194581,52,0,1.322384428,1643.0,10,0,1,0,0.0
1,0.71058788,32,0,0.233023095,2900.0,4,0,0,0,3.0
0,0.026999471,51,0,0.205651491,9554.0,6,0,2,0,2.0
0,0.027499491,72,0,43.0,,7,0,0,0,
1,0.613903516,33,0,0.935688104,3000.0,8,0,2,0,3.0
0,0.9999999,40,1,2855.0,,8,0,1,2,0.0
0,0.011253032,44,0,0.103675261,7291.0,4,0,1,0,1.0
0,0.006906979,51,0,0.562962963,5129.0,16,0,1,0,0.0
0,0.051826773,63,0,0.467663517,10900.0,11,0,2,0,0.0
0,0.660130719,30,0,0.062991001,7000.0,5,0,0,0,3.0
0,0.035489848,69,0,0.308438695,3400.0,9,0,1,0,0.0
0,0.9999999,53,0,11.0,,1,2,0,0,
0,0.9999999,71,1,0.201776024,4053.0,1,0,1,0,0.0
0,0.246064598,51,0,0.077450522,6416.0,9,0,0,0,0.0
0,0.047385778,72,0,0.134935305,540.0,5,0,0,0,0.0
0,0.0,73,0,0.221837088,7500.0,3,0,1,0,0.0
1,0.9999999,55,98,0.0,,0,98,0,98,0.0
0,0.066936043,74,0,0.223590408,3085.0,6,0,0,0,0.0
0,0.001754355,45,0,0.289549377,7300.0,13,0,1,0,3.0
0,0.9999999,47,0,0.0,,4,0,0,0,0.0
1,0.239309441,47,0,0.122030238,5555.0,5,0,0,0,2.0
1,0.998901099,27,1,0.272680677,1950.0,2,1,0,0,0.0
0,0.298666383,47,0,1.120732723,1200.0,10,0,1,0,1.0
0,0.9999999,51,0,0.09102402,1581.0,1,1,0,0,0.0
1,0.889868355,42,1,0.835989568,3450.0,9,2,1,0,0.0
0,0.991059875,40,0,0.072202166,3600.0,3,0,0,0,1.0
1,0.0,53,0,0.342614076,9050.0,15,0,4,0,1.0
0,0.000314954,62,0,1149.0,,8,0,1,0,0.0
0,0.669767152,32,0,0.372525495,5000.0,8,0,0,0,3.0
0,0.401926922,47,1,0.377758471,5754.0,15,0,2,0,0.0
1,0.593625498,35,0,0.001154468,4330.0,14,3,0,0,0.0
1,0.830522169,42,1,1.131103422,2600.0,8,0,1,0,2.0
1,0.747607485,47,0,0.221205597,5573.0,2,2,0,0,2.0
0,0.0471254,56,0,0.329633528,10450.0,18,0,2,0,0.0
1,0.9999999,25,0,0.111203665,2400.0,2,4,0,0,0.0
0,0.219901796,74,0,0.51996257,3205.0,13,0,1,0,0.0
1,0.227803879,43,1,0.284516058,9060.0,8,0,2,0,3.0
1,0.9999999,55,2,0.012121212,2639.0,0,1,0,0,1.0
0,0.0,64,0,2615.0,,4,0,1,0,2.0
1,1.316315205,34,1,173.0,,4,2,0,0,0.0
1,0.934637712,40,0,0.075194621,5651.0,5,1,0,0,3.0
1,1.092202389,40,3,0.531131479,6327.0,8,1,2,3,0.0
0,0.011896733,68,0,0.514771414,6058.0,13,0,2,0,0.0
1,0.667004678,39,0,0.597834205,5355.0,10,0,2,0,3.0
1,0.951578346,47,3,0.310960371,2800.0,4,0,1,0,2.0
0,0.797285406,47,0,0.112492153,7964.0,3,0,0,0,0.0
1,0.472065144,60,1,0.518784972,1250.0,9,0,0,2,0.0
1,0.590227337,65,3,0.440890385,5345.0,7,0,1,0,0.0
1,0.823438106,42,2,0.316909295,6250.0,8,0,0,0,3.0
1,0.601993287,55,0,1.188371481,3800.0,20,0,2,0,1.0
0,0.007808041,52,1,0.332875907,5100.0,5,0,2,0,3.0
1,0.9999999,33,0,0.331261101,1125.0,1,0,0,0,1.0
1,0.775381378,28,0,0.07283987,3390.0,2,0,0,0,4.0
0,0.590822291,51,0,0.412764539,6000.0,8,0,1,0,4.0
1,0.729821063,33,0,0.169089518,2613.0,9,0,0,0,2.0
1,1.053406239,39,0,0.312601088,6800.0,20,0,1,0,2.0
0,0.821230006,51,0,0.018599845,15483.0,1,0,0,0,0.0
1,0.890772307,40,1,1.102120536,3583.0,12,0,3,0,2.0
1,0.0,79,1,1.215045231,6300.0,7,0,3,2,0.0
1,0.252643722,52,0,1374.0,,10,0,1,0,0.0
1,0.9999999,24,0,0.098901099,1000.0,3,1,0,0,0.0
0,0.333992374,36,2,0.338357795,10083.0,8,0,2,0,3.0
0,0.846983133,37,1,0.097513089,4583.0,8,0,0,0,0.0
1,0.9999999,50,0,0.191391238,1300.0,1,1,0,1,2.0
1,0.9999999,80,0,0.581395349,1160.0,1,2,0,0,0.0
1,0.9999999,61,2,1290.0,,3,1,1,2,6.0
